"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"B","AE",24,"2012/2013",1,"iquitos","test","peakinc"
"C","AE",24,"2012/2013",10.5,"iquitos","test","peakinc"
"D","AE",24,"2012/2013",8,"iquitos","test","peakinc"
"J","AE",24,"2012/2013",5.92727,"iquitos","test","peakinc"
"H","AE",24,"2012/2013",8,"iquitos","test","peakinc"
"P","AE",24,"2012/2013",19.2088,"iquitos","test","peakinc"
"A","AE",24,"2012/2013",25,"iquitos","test","peakinc"
"O","AE",24,"2012/2013",9.91849,"iquitos","test","peakinc"
"L","AE",24,"2012/2013",0.48562,"iquitos","test","peakinc"
"I","AE",24,"2012/2013",9,"iquitos","test","peakinc"
"K","AE",24,"2012/2013",19,"iquitos","test","peakinc"
"N","AE",24,"2012/2013",109,"iquitos","test","peakinc"
"F","AE",24,"2012/2013",8,"iquitos","test","peakinc"
"M","AE",24,"2012/2013",23,"iquitos","test","peakinc"
"E","AE",24,"2012/2013",4,"iquitos","test","peakinc"
"G","LS",28,"2012/2013",-0.875723,"iquitos","test","peakinc"
"baseline","LS",28,"2012/2013",-1.56926,"iquitos","test","peakinc"
"B","LS",28,"2012/2013",-1.50166,"iquitos","test","peakinc"
"C","LS",28,"2012/2013",-3.4012,"iquitos","test","peakinc"
"D","LS",28,"2012/2013",-2.29217,"iquitos","test","peakinc"
"J","LS",28,"2012/2013",-2.1267,"iquitos","test","peakinc"
"H","LS",28,"2012/2013",-1.12223,"iquitos","test","peakinc"
"P","LS",28,"2012/2013",-2.36819,"iquitos","test","peakinc"
"A","LS",28,"2012/2013",-Inf,"iquitos","test","peakinc"
"O","LS",28,"2012/2013",-1.78312,"iquitos","test","peakinc"
"L","LS",28,"2012/2013",-0.710904,"iquitos","test","peakinc"
"I","LS",28,"2012/2013",-3.10794,"iquitos","test","peakinc"
"K","LS",28,"2012/2013",-1.63476,"iquitos","test","peakinc"
"N","LS",28,"2012/2013",-Inf,"iquitos","test","peakinc"
"F","LS",28,"2012/2013",-Inf,"iquitos","test","peakinc"
"M","LS",28,"2012/2013",-3.27524,"iquitos","test","peakinc"
"E","LS",28,"2012/2013",-1.24427,"iquitos","test","peakinc"
"G","AE",28,"2012/2013",5.965,"iquitos","test","peakinc"
"baseline","AE",28,"2012/2013",24.9407,"iquitos","test","peakinc"
"B","AE",28,"2012/2013",8,"iquitos","test","peakinc"
"C","AE",28,"2012/2013",8,"iquitos","test","peakinc"
"D","AE",28,"2012/2013",8,"iquitos","test","peakinc"
"J","AE",28,"2012/2013",47.6204,"iquitos","test","peakinc"
"H","AE",28,"2012/2013",8,"iquitos","test","peakinc"
"P","AE",28,"2012/2013",19.3728,"iquitos","test","peakinc"
"A","AE",28,"2012/2013",28,"iquitos","test","peakinc"
"O","AE",28,"2012/2013",1.83998,"iquitos","test","peakinc"
"L","AE",28,"2012/2013",5.10443,"iquitos","test","peakinc"
"I","AE",28,"2012/2013",11,"iquitos","test","peakinc"
"K","AE",28,"2012/2013",8,"iquitos","test","peakinc"
"N","AE",28,"2012/2013",114,"iquitos","test","peakinc"
"F","AE",28,"2012/2013",8,"iquitos","test","peakinc"
"M","AE",28,"2012/2013",19,"iquitos","test","peakinc"
"E","AE",28,"2012/2013",7,"iquitos","test","peakinc"
"G","LS",32,"2012/2013",-0.70938,"iquitos","test","peakinc"
"baseline","LS",32,"2012/2013",-0.679047,"iquitos","test","peakinc"
"B","LS",32,"2012/2013",-1.48848,"iquitos","test","peakinc"
"C","LS",32,"2012/2013",-3.30588,"iquitos","test","peakinc"
"D","LS",32,"2012/2013",-5.65992e-12,"iquitos","test","peakinc"
"J","LS",32,"2012/2013",-0.44887,"iquitos","test","peakinc"
"H","LS",32,"2012/2013",-0.0382984,"iquitos","test","peakinc"
"P","LS",32,"2012/2013",-1.73614,"iquitos","test","peakinc"
"A","LS",32,"2012/2013",-1.66073,"iquitos","test","peakinc"
"O","LS",32,"2012/2013",-0.178917,"iquitos","test","peakinc"
"L","LS",32,"2012/2013",-0.948814,"iquitos","test","peakinc"
"I","LS",32,"2012/2013",0,"iquitos","test","peakinc"
"K","LS",32,"2012/2013",-1.63476,"iquitos","test","peakinc"
"N","LS",32,"2012/2013",-Inf,"iquitos","test","peakinc"
"F","LS",32,"2012/2013",0,"iquitos","test","peakinc"
"M","LS",32,"2012/2013",-1.94393,"iquitos","test","peakinc"
"E","LS",32,"2012/2013",-0.303473,"iquitos","test","peakinc"
"G","AE",32,"2012/2013",2.08,"iquitos","test","peakinc"
"baseline","AE",32,"2012/2013",9.57449,"iquitos","test","peakinc"
"B","AE",32,"2012/2013",8,"iquitos","test","peakinc"
"C","AE",32,"2012/2013",8,"iquitos","test","peakinc"
"D","AE",32,"2012/2013",0,"iquitos","test","peakinc"
"J","AE",32,"2012/2013",0.649851,"iquitos","test","peakinc"
"H","AE",32,"2012/2013",0,"iquitos","test","peakinc"
"P","AE",32,"2012/2013",1.1289,"iquitos","test","peakinc"
"A","AE",32,"2012/2013",14,"iquitos","test","peakinc"
"O","AE",32,"2012/2013",9.29482,"iquitos","test","peakinc"
"L","AE",32,"2012/2013",7.1504,"iquitos","test","peakinc"
"I","AE",32,"2012/2013",3,"iquitos","test","peakinc"
"K","AE",32,"2012/2013",8,"iquitos","test","peakinc"
"N","AE",32,"2012/2013",115,"iquitos","test","peakinc"
"F","AE",32,"2012/2013",0,"iquitos","test","peakinc"
"M","AE",32,"2012/2013",14,"iquitos","test","peakinc"
"E","AE",32,"2012/2013",0,"iquitos","test","peakinc"
"G","LS",36,"2012/2013",-0.70938,"iquitos","test","peakinc"
"baseline","LS",36,"2012/2013",-0.602575,"iquitos","test","peakinc"
"B","LS",36,"2012/2013",-0.160337,"iquitos","test","peakinc"
"C","LS",36,"2012/2013",-1.15635,"iquitos","test","peakinc"
"D","LS",36,"2012/2013",-2.03992e-12,"iquitos","test","peakinc"
"J","LS",36,"2012/2013",-0.500956,"iquitos","test","peakinc"
"H","LS",36,"2012/2013",-0.0161077,"iquitos","test","peakinc"
"P","LS",36,"2012/2013",-1.74726,"iquitos","test","peakinc"
"A","LS",36,"2012/2013",-1.58475,"iquitos","test","peakinc"
"O","LS",36,"2012/2013",-0.0887574,"iquitos","test","peakinc"
"L","LS",36,"2012/2013",-1.05039,"iquitos","test","peakinc"
"I","LS",36,"2012/2013",0,"iquitos","test","peakinc"
"K","LS",36,"2012/2013",-0.0565704,"iquitos","test","peakinc"
"N","LS",36,"2012/2013",-Inf,"iquitos","test","peakinc"
"F","LS",36,"2012/2013",-0.20489,"iquitos","test","peakinc"
"M","LS",36,"2012/2013",-1.94393,"iquitos","test","peakinc"
"E","LS",36,"2012/2013",-0.190918,"iquitos","test","peakinc"
"G","AE",36,"2012/2013",2.04,"iquitos","test","peakinc"
"baseline","AE",36,"2012/2013",7.25991,"iquitos","test","peakinc"
"B","AE",36,"2012/2013",0,"iquitos","test","peakinc"
"C","AE",36,"2012/2013",10.5,"iquitos","test","peakinc"
"D","AE",36,"2012/2013",0,"iquitos","test","peakinc"
"J","AE",36,"2012/2013",0.00941231,"iquitos","test","peakinc"
"H","AE",36,"2012/2013",0,"iquitos","test","peakinc"
"P","AE",36,"2012/2013",1.26445,"iquitos","test","peakinc"
"A","AE",36,"2012/2013",13,"iquitos","test","peakinc"
"O","AE",36,"2012/2013",4.00605,"iquitos","test","peakinc"
"L","AE",36,"2012/2013",7.94595,"iquitos","test","peakinc"
"I","AE",36,"2012/2013",0,"iquitos","test","peakinc"
"K","AE",36,"2012/2013",0,"iquitos","test","peakinc"
"N","AE",36,"2012/2013",115,"iquitos","test","peakinc"
"F","AE",36,"2012/2013",0,"iquitos","test","peakinc"
"M","AE",36,"2012/2013",14,"iquitos","test","peakinc"
"E","AE",36,"2012/2013",0,"iquitos","test","peakinc"
"G","LS",40,"2012/2013",-0.70938,"iquitos","test","peakinc"
"baseline","LS",40,"2012/2013",-0.162284,"iquitos","test","peakinc"
"B","LS",40,"2012/2013",-0.122584,"iquitos","test","peakinc"
"C","LS",40,"2012/2013",-0.33475,"iquitos","test","peakinc"
"D","LS",40,"2012/2013",-2.03992e-12,"iquitos","test","peakinc"
"J","LS",40,"2012/2013",-0.527629,"iquitos","test","peakinc"
"H","LS",40,"2012/2013",-0.0171242,"iquitos","test","peakinc"
"P","LS",40,"2012/2013",-1.73756,"iquitos","test","peakinc"
"A","LS",40,"2012/2013",-0.438505,"iquitos","test","peakinc"
"O","LS",40,"2012/2013",-0.080357,"iquitos","test","peakinc"
"L","LS",40,"2012/2013",-1.51413,"iquitos","test","peakinc"
"I","LS",40,"2012/2013",0,"iquitos","test","peakinc"
"K","LS",40,"2012/2013",-0.0565704,"iquitos","test","peakinc"
"N","LS",40,"2012/2013",-Inf,"iquitos","test","peakinc"
"F","LS",40,"2012/2013",0,"iquitos","test","peakinc"
"M","LS",40,"2012/2013",-1.94393,"iquitos","test","peakinc"
"E","LS",40,"2012/2013",-0.113337,"iquitos","test","peakinc"
"G","AE",40,"2012/2013",0.735,"iquitos","test","peakinc"
"baseline","AE",40,"2012/2013",0,"iquitos","test","peakinc"
"B","AE",40,"2012/2013",0,"iquitos","test","peakinc"
"C","AE",40,"2012/2013",0,"iquitos","test","peakinc"
"D","AE",40,"2012/2013",0,"iquitos","test","peakinc"
"J","AE",40,"2012/2013",1.08997e-11,"iquitos","test","peakinc"
"H","AE",40,"2012/2013",0,"iquitos","test","peakinc"
"P","AE",40,"2012/2013",0.64575,"iquitos","test","peakinc"
"A","AE",40,"2012/2013",3,"iquitos","test","peakinc"
"O","AE",40,"2012/2013",3.81812,"iquitos","test","peakinc"
"L","AE",40,"2012/2013",11.1743,"iquitos","test","peakinc"
"I","AE",40,"2012/2013",3,"iquitos","test","peakinc"
"K","AE",40,"2012/2013",0,"iquitos","test","peakinc"
"N","AE",40,"2012/2013",115,"iquitos","test","peakinc"
"F","AE",40,"2012/2013",0,"iquitos","test","peakinc"
"M","AE",40,"2012/2013",14,"iquitos","test","peakinc"
"E","AE",40,"2012/2013",0,"iquitos","test","peakinc"
"G","LS",44,"2012/2013",-0.70938,"iquitos","test","peakinc"
"baseline","LS",44,"2012/2013",-0.0144032,"iquitos","test","peakinc"
"B","LS",44,"2012/2013",-0.111279,"iquitos","test","peakinc"
"C","LS",44,"2012/2013",-0.322775,"iquitos","test","peakinc"
"D","LS",44,"2012/2013",-2.03992e-12,"iquitos","test","peakinc"
"J","LS",44,"2012/2013",-0.510375,"iquitos","test","peakinc"
"H","LS",44,"2012/2013",-0.000781968,"iquitos","test","peakinc"
"P","LS",44,"2012/2013",-1.69391,"iquitos","test","peakinc"
"A","LS",44,"2012/2013",-2.65926,"iquitos","test","peakinc"
"O","LS",44,"2012/2013",-0.00360705,"iquitos","test","peakinc"
"L","LS",44,"2012/2013",-7.40205,"iquitos","test","peakinc"
"I","LS",44,"2012/2013",0,"iquitos","test","peakinc"
"K","LS",44,"2012/2013",-0.0565704,"iquitos","test","peakinc"
"N","LS",44,"2012/2013",-Inf,"iquitos","test","peakinc"
"F","LS",44,"2012/2013",0,"iquitos","test","peakinc"
"M","LS",44,"2012/2013",-1.94393,"iquitos","test","peakinc"
"E","LS",44,"2012/2013",-0.00601495,"iquitos","test","peakinc"
"G","AE",44,"2012/2013",1.9875,"iquitos","test","peakinc"
"baseline","AE",44,"2012/2013",0,"iquitos","test","peakinc"
"B","AE",44,"2012/2013",0,"iquitos","test","peakinc"
"C","AE",44,"2012/2013",0,"iquitos","test","peakinc"
"D","AE",44,"2012/2013",0,"iquitos","test","peakinc"
"J","AE",44,"2012/2013",1.08997e-11,"iquitos","test","peakinc"
"H","AE",44,"2012/2013",0,"iquitos","test","peakinc"
"P","AE",44,"2012/2013",0.9622,"iquitos","test","peakinc"
"A","AE",44,"2012/2013",13,"iquitos","test","peakinc"
"O","AE",44,"2012/2013",0.198747,"iquitos","test","peakinc"
"L","AE",44,"2012/2013",23.3669,"iquitos","test","peakinc"
"I","AE",44,"2012/2013",2,"iquitos","test","peakinc"
"K","AE",44,"2012/2013",0,"iquitos","test","peakinc"
"N","AE",44,"2012/2013",115,"iquitos","test","peakinc"
"F","AE",44,"2012/2013",0,"iquitos","test","peakinc"
"M","AE",44,"2012/2013",14,"iquitos","test","peakinc"
"E","AE",44,"2012/2013",0,"iquitos","test","peakinc"
"G","LS",48,"2012/2013",-0.70938,"iquitos","test","peakinc"
"baseline","LS",48,"2012/2013",-0.0303561,"iquitos","test","peakinc"
"B","LS",48,"2012/2013",-0.107592,"iquitos","test","peakinc"
"C","LS",48,"2012/2013",-0.322775,"iquitos","test","peakinc"
"D","LS",48,"2012/2013",-2.03992e-12,"iquitos","test","peakinc"
"J","LS",48,"2012/2013",-0.49406,"iquitos","test","peakinc"
"H","LS",48,"2012/2013",-0.000181798,"iquitos","test","peakinc"
"P","LS",48,"2012/2013",-1.72317,"iquitos","test","peakinc"
"A","LS",48,"2012/2013",-Inf,"iquitos","test","peakinc"
"O","LS",48,"2012/2013",-0.0424032,"iquitos","test","peakinc"
"L","LS",48,"2012/2013",-0.806882,"iquitos","test","peakinc"
"I","LS",48,"2012/2013",0,"iquitos","test","peakinc"
"K","LS",48,"2012/2013",-0.0565704,"iquitos","test","peakinc"
"N","LS",48,"2012/2013",-Inf,"iquitos","test","peakinc"
"F","LS",48,"2012/2013",0,"iquitos","test","peakinc"
"M","LS",48,"2012/2013",-1.94393,"iquitos","test","peakinc"
"E","LS",48,"2012/2013",-0.00395782,"iquitos","test","peakinc"
"G","AE",48,"2012/2013",3.06,"iquitos","test","peakinc"
"baseline","AE",48,"2012/2013",0,"iquitos","test","peakinc"
"B","AE",48,"2012/2013",0,"iquitos","test","peakinc"
"C","AE",48,"2012/2013",0,"iquitos","test","peakinc"
"D","AE",48,"2012/2013",0,"iquitos","test","peakinc"
"J","AE",48,"2012/2013",1.08997e-11,"iquitos","test","peakinc"
"H","AE",48,"2012/2013",0,"iquitos","test","peakinc"
"P","AE",48,"2012/2013",0.58625,"iquitos","test","peakinc"
"A","AE",48,"2012/2013",17,"iquitos","test","peakinc"
"O","AE",48,"2012/2013",1.39684,"iquitos","test","peakinc"
"L","AE",48,"2012/2013",5.30774,"iquitos","test","peakinc"
"I","AE",48,"2012/2013",2,"iquitos","test","peakinc"
"K","AE",48,"2012/2013",0,"iquitos","test","peakinc"
"N","AE",48,"2012/2013",115,"iquitos","test","peakinc"
"F","AE",48,"2012/2013",0,"iquitos","test","peakinc"
"M","AE",48,"2012/2013",14,"iquitos","test","peakinc"
"E","AE",48,"2012/2013",0,"iquitos","test","peakinc"
"G","LS",0,"2009/2010",-0.630352,"sanjuan","test","peakinc"
"baseline","LS",0,"2009/2010",-3.32424,"sanjuan","test","peakinc"
"B","LS",0,"2009/2010",-3.35733,"sanjuan","test","peakinc"
"C","LS",0,"2009/2010",-1.87177,"sanjuan","test","peakinc"
"D","LS",0,"2009/2010",-2.72318,"sanjuan","test","peakinc"
"J","LS",0,"2009/2010",-1.45219,"sanjuan","test","peakinc"
"H","LS",0,"2009/2010",-5.73914,"sanjuan","test","peakinc"
"P","LS",0,"2009/2010",-1.01019,"sanjuan","test","peakinc"
"A","LS",0,"2009/2010",-Inf,"sanjuan","test","peakinc"
"O","LS",0,"2009/2010",-1.32655,"sanjuan","test","peakinc"
"L","LS",0,"2009/2010",-4.75599,"sanjuan","test","peakinc"
"I","LS",0,"2009/2010",-1.7802,"sanjuan","test","peakinc"
"K","LS",0,"2009/2010",-1.96611,"sanjuan","test","peakinc"
"N","LS",0,"2009/2010",-1.64947,"sanjuan","test","peakinc"
"F","LS",0,"2009/2010",-1.06693,"sanjuan","test","peakinc"
"M","LS",0,"2009/2010",-0.340473,"sanjuan","test","peakinc"
"E","LS",0,"2009/2010",-2.2481,"sanjuan","test","peakinc"
"G","AE",0,"2009/2010",4,"sanjuan","test","peakinc"
"baseline","AE",0,"2009/2010",126.927,"sanjuan","test","peakinc"
"B","AE",0,"2009/2010",61,"sanjuan","test","peakinc"
"C","AE",0,"2009/2010",29.84,"sanjuan","test","peakinc"
"D","AE",0,"2009/2010",62,"sanjuan","test","peakinc"
"J","AE",0,"2009/2010",15.1803,"sanjuan","test","peakinc"
"H","AE",0,"2009/2010",149.282,"sanjuan","test","peakinc"
"P","AE",0,"2009/2010",28.9505,"sanjuan","test","peakinc"
"A","AE",0,"2009/2010",248,"sanjuan","test","peakinc"
"O","AE",0,"2009/2010",41.3152,"sanjuan","test","peakinc"
"L","AE",0,"2009/2010",93.7103,"sanjuan","test","peakinc"
"I","AE",0,"2009/2010",69,"sanjuan","test","peakinc"
"K","AE",0,"2009/2010",27,"sanjuan","test","peakinc"
"N","AE",0,"2009/2010",108,"sanjuan","test","peakinc"
"F","AE",0,"2009/2010",31.3529,"sanjuan","test","peakinc"
"M","AE",0,"2009/2010",18,"sanjuan","test","peakinc"
"E","AE",0,"2009/2010",126,"sanjuan","test","peakinc"
"G","LS",4,"2009/2010",-1.69993,"sanjuan","test","peakinc"
"baseline","LS",4,"2009/2010",-2.49254,"sanjuan","test","peakinc"
"B","LS",4,"2009/2010",-3.42409,"sanjuan","test","peakinc"
"C","LS",4,"2009/2010",-1.87177,"sanjuan","test","peakinc"
"D","LS",4,"2009/2010",-2.6847,"sanjuan","test","peakinc"
"J","LS",4,"2009/2010",-1.344,"sanjuan","test","peakinc"
"H","LS",4,"2009/2010",-4.77756,"sanjuan","test","peakinc"
"P","LS",4,"2009/2010",-1.02068,"sanjuan","test","peakinc"
"A","LS",4,"2009/2010",-0.486133,"sanjuan","test","peakinc"
"O","LS",4,"2009/2010",-1.49563,"sanjuan","test","peakinc"
"L","LS",4,"2009/2010",-7.41858,"sanjuan","test","peakinc"
"I","LS",4,"2009/2010",-1.7308,"sanjuan","test","peakinc"
"K","LS",4,"2009/2010",-1.96611,"sanjuan","test","peakinc"
"N","LS",4,"2009/2010",-1.38519,"sanjuan","test","peakinc"
"F","LS",4,"2009/2010",-0.409915,"sanjuan","test","peakinc"
"M","LS",4,"2009/2010",-0.340473,"sanjuan","test","peakinc"
"E","LS",4,"2009/2010",-1.3517,"sanjuan","test","peakinc"
"G","AE",4,"2009/2010",62.015,"sanjuan","test","peakinc"
"baseline","AE",4,"2009/2010",103.954,"sanjuan","test","peakinc"
"B","AE",4,"2009/2010",61,"sanjuan","test","peakinc"
"C","AE",4,"2009/2010",29.84,"sanjuan","test","peakinc"
"D","AE",4,"2009/2010",62,"sanjuan","test","peakinc"
"J","AE",4,"2009/2010",18.2356,"sanjuan","test","peakinc"
"H","AE",4,"2009/2010",193.519,"sanjuan","test","peakinc"
"P","AE",4,"2009/2010",29.0473,"sanjuan","test","peakinc"
"A","AE",4,"2009/2010",1,"sanjuan","test","peakinc"
"O","AE",4,"2009/2010",3.08243,"sanjuan","test","peakinc"
"L","AE",4,"2009/2010",107.468,"sanjuan","test","peakinc"
"I","AE",4,"2009/2010",71,"sanjuan","test","peakinc"
"K","AE",4,"2009/2010",27,"sanjuan","test","peakinc"
"N","AE",4,"2009/2010",79,"sanjuan","test","peakinc"
"F","AE",4,"2009/2010",38.1652,"sanjuan","test","peakinc"
"M","AE",4,"2009/2010",18,"sanjuan","test","peakinc"
"E","AE",4,"2009/2010",53,"sanjuan","test","peakinc"
"G","LS",8,"2009/2010",-0.630359,"sanjuan","test","peakinc"
"baseline","LS",8,"2009/2010",-2.57308,"sanjuan","test","peakinc"
"B","LS",8,"2009/2010",-3.37687,"sanjuan","test","peakinc"
"C","LS",8,"2009/2010",-1.87177,"sanjuan","test","peakinc"
"D","LS",8,"2009/2010",-2.53814,"sanjuan","test","peakinc"
"J","LS",8,"2009/2010",-1.45717,"sanjuan","test","peakinc"
"H","LS",8,"2009/2010",-4.90402,"sanjuan","test","peakinc"
"P","LS",8,"2009/2010",-0.996417,"sanjuan","test","peakinc"
"A","LS",8,"2009/2010",-Inf,"sanjuan","test","peakinc"
"O","LS",8,"2009/2010",-1.1671,"sanjuan","test","peakinc"
"L","LS",8,"2009/2010",-Inf,"sanjuan","test","peakinc"
"I","LS",8,"2009/2010",-1.18505,"sanjuan","test","peakinc"
"K","LS",8,"2009/2010",-1.96611,"sanjuan","test","peakinc"
"N","LS",8,"2009/2010",-3.72021,"sanjuan","test","peakinc"
"F","LS",8,"2009/2010",-0.172822,"sanjuan","test","peakinc"
"M","LS",8,"2009/2010",-0.340473,"sanjuan","test","peakinc"
"E","LS",8,"2009/2010",-1.43548,"sanjuan","test","peakinc"
"G","AE",8,"2009/2010",20.2075,"sanjuan","test","peakinc"
"baseline","AE",8,"2009/2010",106.604,"sanjuan","test","peakinc"
"B","AE",8,"2009/2010",60,"sanjuan","test","peakinc"
"C","AE",8,"2009/2010",29.84,"sanjuan","test","peakinc"
"D","AE",8,"2009/2010",54,"sanjuan","test","peakinc"
"J","AE",8,"2009/2010",21.7896,"sanjuan","test","peakinc"
"H","AE",8,"2009/2010",154.178,"sanjuan","test","peakinc"
"P","AE",8,"2009/2010",28.7852,"sanjuan","test","peakinc"
"A","AE",8,"2009/2010",148,"sanjuan","test","peakinc"
"O","AE",8,"2009/2010",37.5109,"sanjuan","test","peakinc"
"L","AE",8,"2009/2010",104.318,"sanjuan","test","peakinc"
"I","AE",8,"2009/2010",47,"sanjuan","test","peakinc"
"K","AE",8,"2009/2010",27,"sanjuan","test","peakinc"
"N","AE",8,"2009/2010",168,"sanjuan","test","peakinc"
"F","AE",8,"2009/2010",41.9624,"sanjuan","test","peakinc"
"M","AE",8,"2009/2010",18,"sanjuan","test","peakinc"
"E","AE",8,"2009/2010",64,"sanjuan","test","peakinc"
"G","LS",12,"2009/2010",-1.69992,"sanjuan","test","peakinc"
"baseline","LS",12,"2009/2010",-1.9834,"sanjuan","test","peakinc"
"B","LS",12,"2009/2010",-3.28424,"sanjuan","test","peakinc"
"C","LS",12,"2009/2010",-1.87177,"sanjuan","test","peakinc"
"D","LS",12,"2009/2010",-2.46209,"sanjuan","test","peakinc"
"J","LS",12,"2009/2010",-1.70239,"sanjuan","test","peakinc"
"H","LS",12,"2009/2010",-4.37282,"sanjuan","test","peakinc"
"P","LS",12,"2009/2010",-0.969032,"sanjuan","test","peakinc"
"A","LS",12,"2009/2010",-Inf,"sanjuan","test","peakinc"
"O","LS",12,"2009/2010",-1.19588,"sanjuan","test","peakinc"
"L","LS",12,"2009/2010",-6.72543,"sanjuan","test","peakinc"
"I","LS",12,"2009/2010",-2.42985,"sanjuan","test","peakinc"
"K","LS",12,"2009/2010",-1.96611,"sanjuan","test","peakinc"
"N","LS",12,"2009/2010",-Inf,"sanjuan","test","peakinc"
"F","LS",12,"2009/2010",-0.101545,"sanjuan","test","peakinc"
"M","LS",12,"2009/2010",-0.340473,"sanjuan","test","peakinc"
"E","LS",12,"2009/2010",-0.571107,"sanjuan","test","peakinc"
"G","AE",12,"2009/2010",27.465,"sanjuan","test","peakinc"
"baseline","AE",12,"2009/2010",82.8052,"sanjuan","test","peakinc"
"B","AE",12,"2009/2010",61,"sanjuan","test","peakinc"
"C","AE",12,"2009/2010",29.84,"sanjuan","test","peakinc"
"D","AE",12,"2009/2010",54,"sanjuan","test","peakinc"
"J","AE",12,"2009/2010",25.1698,"sanjuan","test","peakinc"
"H","AE",12,"2009/2010",136.272,"sanjuan","test","peakinc"
"P","AE",12,"2009/2010",27.9368,"sanjuan","test","peakinc"
"A","AE",12,"2009/2010",709,"sanjuan","test","peakinc"
"O","AE",12,"2009/2010",11.1144,"sanjuan","test","peakinc"
"L","AE",12,"2009/2010",90.5691,"sanjuan","test","peakinc"
"I","AE",12,"2009/2010",77,"sanjuan","test","peakinc"
"K","AE",12,"2009/2010",27,"sanjuan","test","peakinc"
"N","AE",12,"2009/2010",254,"sanjuan","test","peakinc"
"F","AE",12,"2009/2010",40.1003,"sanjuan","test","peakinc"
"M","AE",12,"2009/2010",18,"sanjuan","test","peakinc"
"E","AE",12,"2009/2010",11,"sanjuan","test","peakinc"
"G","LS",16,"2009/2010",-0.412373,"sanjuan","test","peakinc"
"baseline","LS",16,"2009/2010",-2.54084,"sanjuan","test","peakinc"
"B","LS",16,"2009/2010",-2.72013,"sanjuan","test","peakinc"
"C","LS",16,"2009/2010",-1.87177,"sanjuan","test","peakinc"
"D","LS",16,"2009/2010",-0.583993,"sanjuan","test","peakinc"
"J","LS",16,"2009/2010",-1.23049,"sanjuan","test","peakinc"
"H","LS",16,"2009/2010",-3.80704,"sanjuan","test","peakinc"
"P","LS",16,"2009/2010",-0.539911,"sanjuan","test","peakinc"
"A","LS",16,"2009/2010",-Inf,"sanjuan","test","peakinc"
